datetime,ABUK,ADIB,AMOC,ARCC,BTFH,CCAP,COMI,EAST,EFID,EFIH,EGAL,EGCH,EMFD,ETEL,FWRY,GBCO,HELI,HRHO,ISPH,JUFO,MCQE,OIH,ORAS,ORHD,ORWE,PHDC,RAYA,RMDA,TMGH,VLMR,VLMRA
2017-08-21,137120.0,479475.70699284,1211833.25207864,1185879.0,1593539.42157338,58599770.0,3683246.48632338,1544481.79055416,2450244.0,,215822.89399661,613578.57652196,5146771.0,1297835.0,,1211404.0,1600635.18449845,3095032.66904412,,1617715.0,2192.0,30800414.41362464,15735.0,394389.98937527,287936.9870238,6387624.11175688,18028115.71574468,,1559621.0,502599.0,
2017-08-22,347700.0,145357.84924228,219100.72637713,499484.0,1172933.05828268,36620000.0,444311.66906622,1035022.25078312,52134.0,,196664.90340624,1563639.39116046,2639523.0,581430.0,,5620729.0,1499915.98411542,2811471.69741592,,155496.25,9194.0,38707696.61734879,600.0,215349.99419855,211993.56919623,5177222.38215903,6903274.31677808,,764896.0,125699.0,
2017-08-23,748690.0,564956.18354634,775542.80129884,621016.0,2061396.71686848,24506780.0,584941.1362242,960045.64333183,4000.0,,552245.72875947,930353.85530956,928426.0,1857432.0,,3265327.0,2990732.95012814,3261976.04952526,,382710.0,14194.0,21944877.61249935,39599.0,317354.99145057,914566.01754119,3644304.95420898,16802415.83705306,,2615512.0,208054.0,
2017-08-24,373560.0,450956.84117042,822971.3503025,1720440.0,970707.41998403,15057230.0,2231710.87276125,829373.85715206,350.0,,238124.88304279,918411.05094037,983085.0,324214.0,,924966.0,3712939.38697352,5056534.70213293,,1310500.0,10749.0,47650846.0413537,30228.0,151179.99592726,10391.67822839,2877997.00997341,7956084.21258074,,1391221.0,104297.0,
2017-08-27,412120.0,272354.01024238,224266.7317147,427086.0,933056.29073369,12008700.0,443324.2730271,2128766.59218213,0.0,,721511.64562296,812855.28194904,2564275.0,119152.0,,1017328.0,1693155.36856937,5371438.1982581,,76043.75,852.0,32224831.74408365,11529.0,49999.99865302,185166.87268232,2581021.09835734,3308369.67256832,,1501496.0,721708.0,
2017-08-28,1468660.0,306883.11864732,421755.43576207,452522.0,816331.1791025,120747900.0,1043382.497772,3362596.41573075,901500.0,,519692.74474816,979971.81146826,10360420.0,1876860.0,,3334701.0,3886936.73314502,11658368.36205483,,160125.0,12905.0,39202955.566093,15020.0,304899.9917861,2083.33565124,5320521.43042416,3243557.17898286,,1570468.0,1862142.0,
2017-08-29,371020.0,911839.18757485,832836.86049565,520856.0,657814.39263296,58139150.0,2561051.58123908,570421.5451836,699046.0,,354101.82607965,1006284.6826656,8871735.0,921767.0,,13306050.0,3263163.49213462,9352541.80984569,,53632.5,16920.0,26275279.03186602,90603.0,918249.97526266,426452.141135,4751677.32225874,5947746.9113473,,3058505.0,112797.0,
2017-08-30,687080.0,556917.15313173,1309234.35271446,973604.0,843425.65682844,63195870.0,3080639.78688534,870842.55000966,24878.0,,288446.85832669,854915.21115577,10477930.0,1006231.0,,1908742.0,5400604.74462039,8910810.21459305,,4250936.25,7404.0,27589017.20215017,196357.0,466909.98742161,367840.40925724,5869754.34180935,13369521.17680907,,4525792.0,172229.0,
2017-09-05,322320.0,312817.24031607,1790245.84970051,802775.0,1434452.0052917,64832640.0,2931576.08205243,1666678.22344916,2.0,,215633.89408944,340192.54225659,4166250.0,985342.0,,9060968.0,1103717.19586932,2328207.3197017,,901250.0,14034.0,41729111.36170738,10926.0,121599.99672414,34523.37174385,10723280.16463673,9036774.1056241,,3739354.0,195493.0,
2017-09-06,391650.0,482573.4972226,660605.1825441,325727.0,1028779.44171845,66982700.0,4320985.72974546,12107.64754966,0.0,,211337.89619946,1914675.3884114,1784518.0,283540.0,,7530130.0,5789144.51762871,3088237.66373321,,2458152.5,12016.0,40265867.37967062,17156.0,1144019.9691805,96666.77421759,5129342.36517089,10471191.4636588,,2244552.0,349954.0,
