period_start,ticker,risk_profile,actual_sharpe,actual_fwd_vol,classification_correct,split
2022-01-01,TALM,,,,,train
2022-01-01,TMGH,balanced,5.1672267604470806e-15,0.37063106894493103,0.0,train
2022-01-01,VLMR,,3.557619002639173,0.17684981226921082,,train
2022-01-01,VLMRA,,1.772525834976788,0.3196370601654053,,train
2022-07-01,ABUK,conservative,3.0197817642226266,0.2526317536830902,1.0,train
2022-07-01,ADIB,conservative,2.6183996719841627,0.3272145092487335,0.0,train
2022-07-01,ALCN,,4.911451915151383,0.4384203255176544,,train
2022-07-01,AMOC,balanced,5.939449178173413,0.2512036859989166,0.0,train
2022-07-01,ARCC,,4.999397184134389,0.5281198620796204,,train
2022-07-01,ASPI,,3.703266385586418,0.39727842807769775,,train
2022-07-01,BINV,,1.5930747942983714,1.1352260112762451,,train
2022-07-01,BTFH,,8.205558927756007,0.38824108242988586,,train
2022-07-01,CCAP,aggressive,2.141355728467972,0.633523166179657,1.0,train
2022-07-01,CICH,,2.01606997648158,0.32501333951950073,,train
2022-07-01,CIEB,balanced,3.049867663185523,0.8155609369277954,0.0,train
2022-07-01,CIRA,,0.4792204996613499,0.6806737780570984,,train
2022-07-01,CLHO,balanced,-3.7511981137397,0.3827464282512665,1.0,train
2022-07-01,COMI,conservative,1.793015992232786,0.28812623023986816,1.0,train
2022-07-01,DSCW,,5.033001063292137,0.4476255476474762,,train
2022-07-01,EAST,conservative,-1.9542352448461502,0.21228566765785217,1.0,train
2022-07-01,EFID,,6.900163165222032,0.4234161078929901,,train
2022-07-01,EFIH,aggressive,3.4780844042234667,0.7749918699264526,1.0,train
2022-07-01,EGAL,,0.6653827831221123,0.5162339806556702,,train
2022-07-01,EGCH,,1.3357324814547653,0.3687454164028168,,train
2022-07-01,EGTS,,2.537946416869507,0.49405568838119507,,train
2022-07-01,EMFD,,2.7899443233608414,0.30164825916290283,,train
2022-07-01,ETEL,balanced,1.479288347298464,0.23079818487167358,0.0,train
2022-07-01,EXPA,,1.861505781315882,0.24483050405979156,,train
2022-07-01,FAIT,,4.138719314882934,0.12097049504518509,,train
2022-07-01,FAITA,,1.1881405409395993,0.10150649398565292,,train
2022-07-01,FWRY,aggressive,1.7459457535800456,0.8202781081199646,1.0,train
2022-07-01,GBCO,aggressive,3.3846237783801687,0.6085867881774902,1.0,train
2022-07-01,GDWA,,4.270460308391412,0.299896776676178,,train
2022-07-01,HDBK,conservative,0.7484721015348522,0.4470749497413635,0.0,train
2022-07-01,HELI,aggressive,5.832300575576418,0.4014444053173065,0.0,train
2022-07-01,HRHO,balanced,5.7866289444939865,0.45487216114997864,0.0,train
2022-07-01,IRON,,,0.0,,train
2022-07-01,ISPH,aggressive,3.159553095903796,0.9383832216262817,1.0,train
2022-07-01,JUFO,,0.8273557709455369,0.29702141880989075,,train
2022-07-01,MASR,aggressive,3.80452832587227,0.5098050832748413,1.0,train
2022-07-01,MCQE,,5.2929574993145705,0.31909671425819397,,train
2022-07-01,MFPC,conservative,5.053923483065026,0.26521897315979004,1.0,train
2022-07-01,MTIE,aggressive,4.9117262286000205,0.7466697096824646,1.0,train
2022-07-01,OCDI,,5.718069150018109,0.2574428915977478,,train
2022-07-01,OFH,,2.8800255362497835,0.3665333092212677,,train
2022-07-01,OIH,,0.6646001723729533,0.38013970851898193,,train
2022-07-01,ORAS,balanced,6.453623907927873,0.3057316243648529,0.0,train
2022-07-01,ORHD,aggressive,2.856234364403166,0.44151926040649414,0.0,train
2022-07-01,ORWE,conservative,1.0780809851346733,0.21678821742534637,1.0,train
2022-07-01,PHAR,,0.010566007264604467,0.37242746353149414,,train
2022-07-01,PHDC,balanced,4.048455642819862,0.3543429672718048,1.0,train
2022-07-01,PRDC,,3.5120458675351167,0.22376978397369385,,train
2022-07-01,QNBE,,1.84570029880074,0.5967379212379456,,train
2022-07-01,RAYA,,1.1691684483803624,0.4337809085845947,,train
2022-07-01,RMDA,balanced,5.540576551649977,0.38665974140167236,1.0,train
2022-07-01,SKPC,conservative,2.079854811431148,0.2879578471183777,1.0,train
2022-07-01,SPMD,,2.271081082167043,1.0016504526138306,,train
2022-07-01,SUGR,,4.240506580926961,0.5202664732933044,,train
2022-07-01,SWDY,balanced,5.544881899498561,0.4028894901275635,1.0,train
2022-07-01,TALM,,1.3976029920206343,0.8443247675895691,,train
2022-07-01,TMGH,conservative,4.460698161975397,0.3811350166797638,0.0,train
2022-07-01,VLMR,,1.624040142000806,0.19430914521217346,,train
