,ABUK,ADIB,ALCN,AMOC,ARCC,ASPI,BINV,BTFH,CCAP,CICH,CIEB,CIRA,CLHO,COMI,DSCW,EAST,EFID,EFIH,EGAL,EGCH,EGTS,EMFD,ETEL,EXPA,FAIT,FAITA,FWRY,GBCO,GDWA,HDBK,HELI,HRHO,IRON,ISPH,JUFO,MASR,MCQE,MFPC,MTIE,OCDI,OFH,OIH,ORAS,ORHD,ORWE,PHAR,PHDC,PRDC,QNBE,RAYA,RMDA,SKPC,SPMD,SUGR,SWDY,TALM,TMGH,VLMR,VLMRA
2025-06-18,0.2496568,0.2997131,0.17262067,0.25340778,0.41444334,0.43899518,0.8182325,0.5370435,0.3748026,0.40717378,0.21836138,0.119862854,0.3269395,0.22993685,0.456001,0.3111942,0.47426495,0.28320166,0.2938502,0.5965844,0.17023371,0.21549352,0.35605073,0.10705717,0.1315338,0.08411788,0.3519675,0.40768978,0.29861894,0.24991338,0.24761209,0.24558984,0.4447896,0.28292283,0.23956321,0.25223485,0.81874275,0.23591061,0.2812824,0.2515289,0.6906012,0.76716477,0.29022747,0.31856716,0.16840492,0.2155756,0.31417304,0.24634251,0.27626616,0.34595025,0.30570596,0.27914333,0.119607955,0.23658793,0.16879295,0.20415673,0.24334209,0.11572248,0.23999552
2025-07-22,0.17235355,0.22311465,0.16320252,0.14208207,0.44053644,0.29558936,0.2481786,0.24969438,0.37289116,0.22701065,0.2059616,0.17349185,0.23977648,0.207456,0.3529897,0.34220377,0.34726018,0.34096912,0.17681943,0.39786157,0.24729961,0.23991445,0.22659357,0.16910914,0.06550971,0.08588412,0.25357184,0.27124518,0.301135,0.1373759,0.16997625,0.2512135,0.521576,0.32931858,0.26475108,0.16026428,0.77884054,0.1801389,0.21165751,0.33133554,0.31734404,0.45704502,0.20493478,0.29882088,0.13917752,0.24477056,0.30111757,0.23712307,0.14955716,0.2727147,0.24666266,0.15838386,0.426064,0.15288113,0.21594822,0.2276752,0.1720226,0.14941427,0.235833
2025-08-21,0.2459759,0.23708776,0.10109468,0.10108227,0.33751476,0.21552327,0.23478305,0.1789921,0.41336015,0.31735098,0.15265791,0.31863034,0.27491447,0.2275951,0.33832973,0.3830065,0.50211376,0.2928345,0.20866159,0.287003,0.44962698,0.31383094,0.26607788,0.34221518,0.12271878,0.11425375,0.23213947,0.31054837,0.38022947,0.17763823,0.1973121,0.23003875,0.4687214,0.34313086,0.25448775,0.1902203,0.34135845,0.29824248,0.29866052,0.3292271,0.34345987,0.53080356,0.3189039,0.22258542,0.16759285,0.69737124,0.2719542,0.19619712,0.115744136,0.3376465,0.21182607,0.21891578,0.13939497,0.23473221,0.111842364,0.4960284,0.1729559,0.043948926,0.1400867
2025-09-22,0.2761542,0.25291896,0.15229383,0.33688968,0.6930752,0.20395318,0.26892626,0.31133774,0.50750566,0.25060096,0.17525999,0.43507785,0.3758116,0.14928955,0.28732747,0.17396648,0.4525138,0.2932957,0.4882316,0.19378704,0.1898551,0.33590114,0.22803953,0.39301553,0.22949903,0.06763362,0.15427321,0.24764001,0.6360182,0.27027237,0.17333403,0.24265894,0.664689,0.19250299,0.27397695,0.14071989,0.70973384,0.18362693,0.36343953,0.41479698,0.20810953,0.38430375,0.26447165,0.23728156,0.24951544,0.39793193,0.1961604,0.6834487,0.21234523,0.22419894,0.15534444,0.10528677,0.22983657,0.28649142,0.13317342,0.68811584,0.19542372,0.034520663,0.1483768
2025-10-22,0.12000603,0.37489676,0.69932586,0.039240472,0.5755456,0.35602614,0.41155604,0.4025684,0.73484945,0.21307732,0.17403743,0.22541112,0.5098279,0.23423508,0.36699128,0.50293946,0.2921631,0.35390866,0.41958725,0.35158256,0.2672988,0.30264908,0.5512293,0.39215356,0.2172911,0.05041674,0.42077467,0.2956649,0.2695728,0.29334256,0.37835407,0.25906405,0.5397099,0.28352404,0.2833065,0.19690123,0.8263195,0.1564881,0.16669677,0.42427647,0.31500137,0.2508859,0.3388881,0.35822177,0.23564868,0.24438024,0.31171337,0.2830812,0.5656303,0.2673798,0.19289736,0.14672741,0.29112574,0.17335089,0.29514205,0.1325745,0.43799025,0.06834764,0.14966281
2025-11-20,0.25074154,0.26973078,0.31168506,0.14007927,0.2024536,0.38887262,0.20907317,0.37301362,0.31725797,0.38181674,0.15400946,0.20104322,0.17062137,0.30076104,0.21768256,0.32373947,0.18444657,0.31518692,0.341721,0.38629794,0.2147796,0.29863292,0.2569441,0.25563216,0.23165567,0.09306177,0.1859323,0.2835071,0.36284006,0.14141461,0.23893781,0.16343263,0.45295587,0.22033069,0.18760191,0.17142281,0.54038835,0.18818164,0.17174634,0.11988173,0.25657183,0.32106707,0.28694865,0.15599096,0.20029101,0.26637286,0.28692785,0.47327015,0.38026953,0.5869373,0.16862072,0.11331307,0.30071473,0.13880889,0.7276309,0.09245423,0.2618813,0.15295835,0.07703973
2025-12-21,0.40664893,0.47144768,0.41581506,0.17215967,0.29067546,0.2577111,0.49115187,0.34078267,0.35693547,0.38507307,0.4120609,0.36271563,0.2660716,0.3392032,0.23844415,0.3325297,0.35565138,0.45140484,0.6067779,0.39413947,0.2085995,0.23268685,0.50666124,0.30465114,0.16179837,0.031891387,0.3720309,0.46059585,0.22233662,0.2072115,0.31268898,0.39901927,0.34396145,0.37669855,0.41585338,0.40854755,0.46525034,0.34403723,0.1900274,0.3627414,0.33441845,0.3325367,0.28984982,0.33449796,0.20410506,0.24061634,0.33953923,0.2775351,0.39551413,0.4612964,0.2531251,0.31478378,0.2892195,0.39682534,0.30496603,0.20815715,0.345773,0.13507609,0.23253088
2026-01-21,0.58393687,0.49634647,0.30957663,0.2805829,0.3267547,0.24291456,0.34783122,0.41673443,0.3251839,0.45091823,0.31737325,0.28438237,0.46833438,0.36144346,0.27065024,0.35115927,0.46417272,0.40358043,0.45236886,0.46789393,0.25794512,0.2919309,0.8829063,0.37880304,0.39099914,0.12512825,0.4319899,0.38258636,0.21618655,0.40120322,0.54231125,0.37245414,0.49209735,0.5437711,0.3705495,0.4461739,0.4898825,0.49762976,0.602129,0.5700677,0.20109311,0.22682567,0.42559615,0.38322198,0.27015236,0.2972337,0.34873337,0.38918266,0.2929795,0.68033946,0.4998909,0.29592714,0.29481146,0.1622908,0.30496916,0.25427115,0.43794122,0.11095797,0.43778515
2026-02-22,0.6689574,0.4986845,0.70745015,0.6978915,0.38030788,0.17914478,0.21780238,0.22279158,0.41998222,0.21739854,0.33446038,0.23558225,0.31766275,0.50535405,0.37391603,0.46126738,0.41489285,0.36900088,0.7370165,0.3828387,0.24496551,0.22937569,0.43764427,0.18769705,0.18233676,0.14186496,0.0,0.39496493,0.21920297,0.6968036,0.3990554,0.273146,0.12232956,0.37962595,0.30776417,0.281188,0.21148837,0.55237955,0.24425888,0.37789333,0.29523653,0.21055676,0.31932348,0.32342452,0.18950595,0.20411257,0.4098223,0.16082746,0.26540226,0.4357013,0.3896737,0.48487267,0.1455409,0.23798497,0.09852789,0.27356195,0.42058095,0.06482407,0.5063247
2026-03-26,0.33857977,0.3931126,0.0,0.33066794,0.2746179,0.0,0.0,0.18607274,0.5387081,0.0,0.0,0.0,0.0,0.34087747,0.0,0.32769555,0.34300902,0.33285546,0.3965927,0.25745413,0.0,0.32021782,0.26874655,0.0,0.0,0.0,0.0,0.39563286,0.0,0.0,0.534319,0.28114593,0.0,0.32841286,0.30140597,0.0,0.33858967,0.0,0.0,0.0,0.0,0.37779906,0.43903524,0.5675602,0.110474296,0.0,0.6032237,0.0,0.0,0.6717923,0.34773454,0.0,0.0,0.0,0.0,0.0,0.37790287,0.22247398,0.42754102
