quarter_start,ticker,rl_risk_score,risk_profile,split
2021-08-26,MASR,1.2374592187503974,balanced,train
2021-08-26,MCQE,4.235930919647217,aggressive,train
2021-08-26,MFPC,-3.5038887659708657,conservative,train
2021-08-26,MTIE,3.950337807337443,aggressive,train
2021-08-26,OCDI,-3.6926406224568686,conservative,train
2021-08-26,OFH,3.0691354672114053,balanced,train
2021-08-26,OIH,3.5373467604319253,aggressive,train
2021-08-26,ORAS,-3.541731357574463,conservative,train
2021-08-26,ORHD,-0.3481610218683879,balanced,train
2021-08-26,ORWE,-3.372453292210897,balanced,train
2021-08-26,PHAR,-3.4991536935170493,conservative,train
2021-08-26,PHDC,-3.7214269638061523,conservative,train
2021-08-26,PRDC,,,train
2021-08-26,QNBE,-3.635042905807495,conservative,train
2021-08-26,RAYA,4.242040316263835,aggressive,train
2021-08-26,RMDA,-2.1772487560908,balanced,train
2021-08-26,SKPC,2.9603474140167236,balanced,train
2021-08-26,SPMD,4.234663486480713,aggressive,train
2021-08-26,SUGR,4.118388732274373,aggressive,train
2021-08-26,SWDY,-3.4924612045288086,conservative,train
2021-08-26,TALM,1.2079185644785564,balanced,train
2021-08-26,TMGH,-3.7704219818115234,conservative,train
2021-08-26,VLMR,-3.7881476879119873,conservative,train
2021-08-26,VLMRA,,,train
2021-11-25,ABUK,-2.8630641301472983,balanced,train
2021-11-25,ADIB,4.14475154876709,aggressive,train
2021-11-25,ALCN,-0.960080643494924,balanced,train
2021-11-25,AMOC,4.116422653198242,aggressive,train
2021-11-25,ARAB,3.732365608215332,aggressive,train
2021-11-25,ARCC,4.203336874643962,aggressive,train
2021-11-25,ASPI,4.120296319325765,aggressive,train
2021-11-25,BINV,1.80647208293279,balanced,train
2021-11-25,BTFH,4.110542853673299,aggressive,train
2021-11-25,CCAP,-2.3425060311953225,balanced,train
2021-11-25,CICH,3.7998297214508057,aggressive,train
2021-11-25,CIEB,-3.555882136027018,conservative,train
2021-11-25,CIRA,-1.7964719136555989,balanced,train
2021-11-25,CLHO,-3.625056028366089,conservative,train
2021-11-25,COMI,-3.8038018544514975,conservative,train
2021-11-25,DSCW,3.9390294551849365,aggressive,train
2021-11-25,EAST,-3.667913834253947,conservative,train
2021-11-25,EFID,-3.632209618886312,conservative,train
2021-11-25,EFIH,2.3260550498962402,balanced,train
2021-11-25,EGAL,4.195752143859863,aggressive,train
2021-11-25,EGCH,3.5879198710123696,aggressive,train
2021-11-25,EGTS,4.26045560836792,aggressive,train
2021-11-25,EMFD,-3.5348377227783203,conservative,train
2021-11-25,ETEL,-3.6741789976755777,conservative,train
2021-11-25,EXPA,-3.4196934700012207,conservative,train
2021-11-25,FAIT,-3.8105100790659585,conservative,train
2021-11-25,FAITA,-3.780853589375814,conservative,train
2021-11-25,FWRY,4.170536994934082,aggressive,train
2021-11-25,GBCO,0.5095509092013041,balanced,train
2021-11-25,GDWA,4.037459055582683,aggressive,train
2021-11-25,HDBK,-3.579826513926188,conservative,train
2021-11-25,HELI,2.636730154355367,balanced,train
2021-11-25,HRHO,-3.5382986863454184,conservative,train
2021-11-25,IRON,-2.1888371308644614,balanced,train
2021-11-25,ISPH,-1.949144999186198,balanced,train
2021-11-25,JUFO,-3.6646220684051514,conservative,train
2021-11-25,MASR,3.567084709803263,aggressive,train
2021-11-25,MCQE,4.254560152689616,aggressive,train
2021-11-25,MFPC,-3.2378788789113364,conservative,train
2021-11-25,MTIE,3.012104550997416,balanced,train
2021-11-25,OCDI,-2.08786404132843,balanced,train
2021-11-25,OFH,-1.6367909908294678,balanced,train
2021-11-25,OIH,4.0273277759552,aggressive,train
2021-11-25,ORAS,-3.4133740266164145,conservative,train
2021-11-25,ORHD,0.02219990889231364,balanced,train
2021-11-25,ORWE,-3.8020628293355307,conservative,train
2021-11-25,PHAR,-3.1801981131235757,conservative,train
2021-11-25,PHDC,-2.908226569493612,balanced,train
2021-11-25,PRDC,4.186451435089111,aggressive,train
2021-11-25,QNBE,-2.601062814394633,balanced,train
2021-11-25,RAYA,4.071885347366333,aggressive,train
2021-11-25,RMDA,2.7307294607162476,balanced,train
2021-11-25,SKPC,2.742620905240377,balanced,train
2021-11-25,SPMD,4.1787041028340655,aggressive,train
2021-11-25,SUGR,4.233482996622722,aggressive,train
2021-11-25,SWDY,-3.705604314804077,conservative,train
2021-11-25,TALM,-1.4252762993176777,balanced,train
2021-11-25,TMGH,-3.609363079071045,conservative,train
2021-11-25,VLMR,-3.7801504929860434,conservative,train
2021-11-25,VLMRA,-3.072054704030355,balanced,train
2022-02-24,ABUK,-3.3389436403910318,conservative,train
2022-02-24,ADIB,-0.6562045415242513,balanced,train
2022-02-24,ALCN,4.128634373346965,aggressive,train
2022-02-24,AMOC,3.889490763346354,aggressive,train
2022-02-24,ARAB,4.153985818227132,aggressive,train
2022-02-24,ARCC,3.1623238722483316,balanced,train
2022-02-24,ASPI,4.201796213785808,aggressive,train
2022-02-24,BINV,3.8599692980448403,aggressive,train
2022-02-24,BTFH,4.128979126612346,aggressive,train
2022-02-24,CCAP,3.009040037790934,balanced,train
2022-02-24,CICH,3.946821371714274,aggressive,train
2022-02-24,CIEB,-2.8203669786453247,conservative,train
2022-02-24,CIRA,-1.3855856657028198,balanced,train
2022-02-24,CLHO,-3.5990941524505615,conservative,train
2022-02-24,COMI,-3.7375537554423013,conservative,train
2022-02-24,DSCW,4.1178297996521,aggressive,train
2022-02-24,EAST,-3.7322354316711426,conservative,train
2022-02-24,EFID,-3.50908629099528,conservative,train
2022-02-24,EFIH,-0.9195845723152161,balanced,train
2022-02-24,EGAL,4.193321545918782,aggressive,train
2022-02-24,EGCH,2.734448194503784,balanced,train
2022-02-24,EGTS,3.8500173091888428,aggressive,train
2022-02-24,EMFD,-3.260152816772461,conservative,train
2022-02-24,ETEL,-3.6694258054097495,conservative,train
2022-02-24,EXPA,-3.6723658243815103,conservative,train
2022-02-24,FAIT,-3.7330997784932456,conservative,train
2022-02-24,FAITA,-3.7772814432779946,conservative,train
2022-02-24,FWRY,4.106150468190511,aggressive,train
2022-02-24,GBCO,3.869892199834188,aggressive,train
2022-02-24,GDWA,3.8236049016316733,balanced,train
2022-02-24,HDBK,-3.6674822171529136,conservative,train
2022-02-24,HELI,4.252501487731934,aggressive,train
2022-02-24,HRHO,-1.4105571905771892,balanced,train
2022-02-24,IRON,-3.4370057582855225,conservative,train
2022-02-24,ISPH,0.25039567550023395,balanced,train
